Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Purple binder service type,canonical_Zip,canonical_Site name,canonical_Program Name,canonical_Agency,canonical_Source,canonical_Eearly Head Start Fund,canonical_Length of Day,canonical_NAEYC Program Id,canonical_Website,canonical_Program Option,canonical_Fax,canonical_Head Start Fund,canonical_Ounce of Prevention Description,canonical_NAEYC Valid Until,canonical_Director,canonical_Phone,canonical_Address,canonical_ECE Available Programs,canonical_CC fund,canonical_Email Address,canonical_Column,canonical_Center Director,canonical_Funded Enrollment,canonical_Column2,canonical_Number per Site EHS,canonical_Neighborhood,canonical_Progmod,canonical_IDHS Provider ID,canonical_Number per Site HS,canonical_Executive Director,canonical_Id
1071,,575,CPS_Early_Childhood_Portal_scrape.csv, Johnson,1504 S. Albany ,,5341833,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,,576,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Lakeview Development Center,1531 W Lawrence Ave ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.9515434131026268,577,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - Marcy Center,1539 S Springfield Ave ,,7612300,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60623,marcy newberry association - marcy center,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,7612300,1539 s springfield ave,,,,,,,child care,,,,,,,37
22,0.9515434131026268,578,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - Marcy Center,1539 S Springfield Ave ,,7612300,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60623,marcy newberry association - marcy center,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,7612300,1539 s springfield ave,,,,,,,child care,,,,,,,37
23,0.9516488,579,CPS_Early_Childhood_Portal_scrape.csv, Mary Crane League - Mary Crane - Morse,1545 W Morse Ave ,,2621390,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,mary crane league - mary crane - morse,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,2621390,1545 w morse ave,,,,,,,,,,,,,,38
1073,,580,CPS_Early_Childhood_Portal_scrape.csv, Penn,1616 S. Avers ,,5341665,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,0.9516487717628479,581,CPS_Early_Childhood_Portal_scrape.csv, Cooper,1624 W. 19Th St. ,,5347205,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,60608,cooper,head start,,cps_early_childhood_portal_scrape.csv,,5-6 hours,,,,,,,,,5347205,1624 w. 19th st.,hs-hd,,,,,,,,lower west side,,,,,581
232,0.9516487717628479,582,CPS_Early_Childhood_Portal_scrape.csv, Cooper,1624 W. 19Th St. ,,5347205,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,60608,cooper,head start,,cps_early_childhood_portal_scrape.csv,,5-6 hours,,,,,,,,,5347205,1624 w. 19th st.,hs-hd,,,,,,,,lower west side,,,,,581
24,0.9516488,583,CPS_Early_Childhood_Portal_scrape.csv, South Shore Bible - Maranatha,1631 E 71st St ,,4937500,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,south shore bible - maranatha,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,4937500,1631 e 71st st,,,,,,,,,,,,,,39
233,0.9516488,584,CPS_Early_Childhood_Portal_scrape.csv, Gale,1631 W. Jonquil Tr. ,,5342100,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,60626,gale,head start,,cps_early_childhood_portal_scrape.csv,,5-6 hours,,,,,,,,,5342100,1631 w. jonquil tr.,hs-hd,,,,,,,,rogers park,,,,,584
25,0.9456235408782959,585,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Taylor Center for New Experiences,1633 N Hamlin Ave ,,2278551,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60647,chicago commons association - taylor center for new experiences,head start,,cps_early_childhood_portal_scrape.csv,nilda vargas,extended day,,yes,humboldt park,,,,vanessa powell,,2278551,1633 n hamlin,dan valliere,yes,,,www.chicagocommons.org,chicago commons association,,,,no,,,"2629it(child care it center), 3401ps(hs collaboration with c",40
1074,,586,CPS_Early_Childhood_Portal_scrape.csv, Easter Seals Society of Metropolitan Chicago - Kimball Day Care,1636 N Kimball Ave ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.9516488,587,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Ebenezer,1652 W Foster Ave ,,8789925,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,catholic charities of the archdiocese of chicago - ebenezer,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,8789925,1652 w foster ave,,,,,,,,,,,,,,41
27,0.9486872851848602,588,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Paulo Freire,1653 W 43rd St ,,8262669,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60609,chicago commons association - paulo freire,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,8262669,1653 w 43rd st,,,,,,,child care,,,,,,,42
28,0.9467272361119589,589,CPS_Early_Childhood_Portal_scrape.csv, Erie Neighborhood House - Erie Community Center,1701 W Superior St ,,5635800,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60622,erie neighborhood house - erie community center,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,celena roldan,half day/full day,,no,west town,,,,celena roldan,,5635800,1701 w superior,celena roldan,yes,,,www.eriehouse.org,erie neighborhood house,,,,no,,,"2640it(child care it center), 3256ps(hs collaboration with c",43
235,0.9516488,590,CPS_Early_Childhood_Portal_scrape.csv, New Field,1707 W. Morse ,,5342760,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,60626,new field,head start,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5342760,1707 w. morse,hs-hd,,,,,,,,rogers park,,,,,590
29,0.9516487717628479,591,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Little Tykes I,1711 W 35th St ,,2547700,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,el valor - little tykes i,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,2547700,1711 w 35th st,,,,,,,,,,,,,,591
29,0.9516487717628479,592,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Little Tykes I,1711 W 35th St ,,2547700,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,el valor - little tykes i,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,2547700,1711 w 35th st,,,,,,,,,,,,,,591
30,0.9516487717628479,593,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/El Centro - Loomis,1718 S Loomis Blvd ,,5639796,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,el hogar del nino/cuidar - el hogar del nino/el centro - loomis,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,5639796,1718 s loomis blvd,,,,,,,,,,,,,,593
30,0.9516487717628479,594,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/El Centro - Loomis,1718 S Loomis Blvd ,,5639796,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,el hogar del nino/cuidar - el hogar del nino/el centro - loomis,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,5639796,1718 s loomis blvd,,,,,,,,,,,,,,593
31,0.9460562348365784,595,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Little Tykes II,1723 W 35th St ,,5791791,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60609,el valor - little tykes ii,child care,,cps_early_childhood_portal_scrape.csv,laura gonzalez,extended day,,no,mckinley park,,,,laura gonzalez,,5791791,1723 w 35th st,vincent allocco,yes,,,www.elvalor.org,el valor,,,,no,,,,595
31,0.9460562348365784,596,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Little Tykes II,1723 W 35th St ,,5791791,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60609,el valor - little tykes ii,child care,,cps_early_childhood_portal_scrape.csv,laura gonzalez,extended day,,no,mckinley park,,,,laura gonzalez,,5791791,1723 w 35th st,vincent allocco,yes,,,www.elvalor.org,el valor,,,,no,,,,595
32,0.9516488,597,CPS_Early_Childhood_Portal_scrape.csv, Church of God True Believers - Church of God Day Care,1738 W Marquette Rd ,,4715222,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,church of god true believers - church of god day care,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,4715222,1738 w marquette rd,,,,,,,,,,,,,,51
236,0.9516488,598,CPS_Early_Childhood_Portal_scrape.csv, Jungman,1746 S. Miller ,,5347375,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,60608,jungman,head start,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5347375,1746 s. miller,hs-hd,,,,,,,,lower west side,,,,,598
33,0.9516488,599,CPS_Early_Childhood_Portal_scrape.csv, Lutheran Social Services of Illinois - Rogers Park / LSSI,1754 W Devon Ave ,,2623366,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,lutheran social services of illinois - rogers park / lssi,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,2623366,1754 w devon ave,,,,,,,,,,,,,,52
34,0.9483435352643331,600,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Guadalupano Family Center,1814 S Paulina St ,,6663883,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60608,chicago commons association - guadalupano family center,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,migdalia young,half day/full day,,yes,lower west side,,,,esmeralda arroyo,,6663883,1814 s paulina st,dan valliere,yes,,,www.chicagocommons.org,chicago commons association,,,,no,,,"2613it(child care it center), 3403ps(hs collaboration with c",1247
34,0.9483435352643331,601,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Guadalupano Family Center,1814 S Paulina St ,,6663883,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60608,chicago commons association - guadalupano family center,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,migdalia young,half day/full day,,yes,lower west side,,,,esmeralda arroyo,,6663883,1814 s paulina st,dan valliere,yes,,,www.chicagocommons.org,chicago commons association,,,,no,,,"2613it(child care it center), 3403ps(hs collaboration with c",1247
35,0.9516487717628479,602,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - McCormick Tribune- YMCA,1834 N Lawndale Ave ,,2352525,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,ymca of metropolitan chicago - mccormick tribune- ymca,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,2352525,1834 n lawndale ave,,,,,,,,,,,,,,55
237,0.9516487717628479,603,CPS_Early_Childhood_Portal_scrape.csv, Yates,1839 N. Richmond ,,5344550,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,60647,yates,head start,,cps_early_childhood_portal_scrape.csv,,5-6 hours,,,,,,,,,5344550,1839 n. richmond,hs-hd,,,,,,,,logan square,,,,,2847
1075,,604,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Wee Care Nursery and Kindergarden,1845 E 79th St ,,2214442,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,0.94288224,605,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Nico's,1855 W 95th St ,,2380117,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60643,henry booth house - nico's,head start,,cps_early_childhood_portal_scrape.csv,ms. watts,half day/full day,,no,beverly,,,,,,2380117,1855 w 95th st,,no,,,,henry booth house,,,,no,,,,605
1076,,606,CPS_Early_Childhood_Portal_scrape.csv, Esmond,1865 W. Montvale ,,5352650,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.9516487717628479,607,CPS_Early_Childhood_Portal_scrape.csv, Board Trustees-City Colleges of Chicago - Malcolm X College,1900 W Van Buren St ,,8507000,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,board trustees-city colleges of chicago - malcolm x college,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,8507000,1900 w van buren st,,,,,,,,,,,,,,607
36,0.9516487717628479,608,CPS_Early_Childhood_Portal_scrape.csv, Board Trustees-City Colleges of Chicago - Malcolm X College,1900 W Van Buren St ,,8507000,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,board trustees-city colleges of chicago - malcolm x college,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,8507000,1900 w van buren st,,,,,,,,,,,,,,607
239,0.9516488,609,CPS_Early_Childhood_Portal_scrape.csv, Whittier,1900 W. 23rd St. ,,5354590,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,60608,whittier,head start,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5354590,1900 w. 23rd st.,hs-hd,,,,,,,,lower west side,,,,,609
1077,,610,CPS_Early_Childhood_Portal_scrape.csv, Lutheran Social Services of Illinois - Englewood Messiah,1910 W 64th ST ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,,611,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - Vereva,1935 W 51st St ,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,,612,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Kiddie Kottage,1946 W 87th St ,,2337292,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.947916305065155,613,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Guadalupe Reyes Children & Family Center,1951 W 19th St ,,9972021,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60608,el valor - guadalupe reyes children & family center,child care,,cps_early_childhood_portal_scrape.csv,lydia marcos,extended day,,yes,lower west side,,,,rosa moreno,,9972021,1951 w 19th st,vincent allocco,yes,,,www.elvalor.org,el valor,,,,no,,,"4141ps(child care ps center), 7026ps(hs collaboration with c",614
37,0.947916305065155,614,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Guadalupe Reyes Children & Family Center,1951 W 19th St ,,9972021,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60608,el valor - guadalupe reyes children & family center,child care,,cps_early_childhood_portal_scrape.csv,lydia marcos,extended day,,yes,lower west side,,,,rosa moreno,,9972021,1951 w 19th st,vincent allocco,yes,,,www.elvalor.org,el valor,,,,no,,,"4141ps(child care ps center), 7026ps(hs collaboration with c",614
240,0.9422983527183533,615,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Loop,2001 S Michigan Ave ,,2258828,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60616,henry booth house loop,head start,,dfss_agencysitelies_2012.csv,ms. gregg,half day/full day,,no,near south side,,,,ms. gregg,,2258828,2001 s michigan,scott perkins,yes,,,www.henryboothhouse.org,henry booth house,,,,no,,,,615
38,0.9463488161563873,616,CPS_Early_Childhood_Portal_scrape.csv, North Avenue Day Nursery - North Avenue Day Nursery,2001 W Pierce Ave ,,3424499,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60622,north avenue day nursery - north avenue day nursery,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,steve koll,half day/full day,,yes,west town,,,,steve koll,,3424499,2001 w pierce,steve koll,yes,,,www.nadnkids.org,north avenue day nursery,,,,no,,,"3270ps(hs collaboration with childcare & prek), 2742ps(child",1854
39,0.9516487717628479,617,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center CTR 2020,2020 W Roosevelt Rd ,,2437300,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,carole robertson center for learning - carole robertson center ctr 2020,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,2437300,2020 w roosevelt rd,,,,,,,,,,,,,,61
39,0.9516487717628479,618,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center CTR 2020,2020 W Roosevelt Rd ,,2437300,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,carole robertson center for learning - carole robertson center ctr 2020,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,2437300,2020 w roosevelt rd,,,,,,,,,,,,,,61
241,0.9516488,619,CPS_Early_Childhood_Portal_scrape.csv, Chase,2021 N. Point St. ,,5344185,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,60647,chase,head start,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5344185,2021 n. point st.,hs-hd,,,,,,,,logan square,,,,,619
242,0.9516488,620,CPS_Early_Childhood_Portal_scrape.csv, Lloyd,2103 N. Lamon ,,5343070,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,60639,lloyd,head start,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5343070,2103 n. lamon,hs-hd,,,,,,,,belmont cragin,,,,,620
243,0.9516488,621,CPS_Early_Childhood_Portal_scrape.csv, Herbert,2131 W. Monroe ,,5347806,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,60612,herbert,head start,,cps_early_childhood_portal_scrape.csv,,5-6 hours,,,,,,,,,5347806,2131 w. monroe,hs-hd,,,,,,,,near west side,,,,,621
244,0.9516488,622,CPS_Early_Childhood_Portal_scrape.csv, Spencer,214 N. Lavergne ,,5346150,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,60644,spencer,head start,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5346150,214 n. lavergne,hs-hd,,,,,,,,austin,,,,,622
1080,,623,CPS_Early_Childhood_Portal_scrape.csv, First Church of Love And Faith - First Church of Love & Faith Church,2140 W 79th St ,,8739155,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.9516487717628479,624,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,chinese american service league - chinese american service league,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,7910418,2141 s tan ct,,,,,,,,,,,,,,625
40,0.9516487717628479,625,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,chinese american service league - chinese american service league,state pre-kindergarten,,cps_early_childhood_portal_scrape.csv,,half day/full day,,,,,,,,,7910418,2141 s tan ct,,,,,,,,,,,,,,625
41,0.9516488,626,CPS_Early_Childhood_Portal_scrape.csv, First Church of Love And Faith - First Church of Love & Faith Annex,2141 W 79th St ,,2246800,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,first church of love and faith - first church of love & faith annex,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,2246800,2141 w 79th st,,,,,,,,,,,,,,65
1081,,627,CPS_Early_Childhood_Portal_scrape.csv, Paderewski,2221 S. Lawndale ,,5341821,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,0.8633881,628,CPS_Early_Childhood_Portal_scrape.csv, Ellington,224 N. Central ,,5346361,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,60644,ellington,head start,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5346361,224 n. central,hs-hd,,,,,,,,austin,,,,,628
1082,,629,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Love Learning Center,228 E 61st St ,,7520243,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,0.9516488,630,CPS_Early_Childhood_Portal_scrape.csv, Claremont,2300 W. 64th St ,,5358110,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,60636,claremont,head start,,cps_early_childhood_portal_scrape.csv,,5-6 hours,,,,,,,,,5358110,2300 w. 64th st,hs-hd,,,,,,,,chicago lawn,,,,,630
247,0.9516488,631,CPS_Early_Childhood_Portal_scrape.csv, Pickard,2301 W. 21st Pl. ,,5357280,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,60608,pickard,head start,,cps_early_childhood_portal_scrape.csv,,5-6 hours,,,,,,,,,5357280,2301 w. 21st pl.,hs-hd,,,,,,,,lower west side,,,,,631
248,0.9516488,632,CPS_Early_Childhood_Portal_scrape.csv, Dett,2306 W. Maypole ,,5347160,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,60612,dett,head start,,cps_early_childhood_portal_scrape.csv,,3-4 hours,,,,,,,,,5347160,2306 w. maypole,hs-fd,,,,,,,,near west side,,,,,632
42,0.9516487717628479,633,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave ,,5231629,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,el hogar del nino/cuidar - el hogar del nino/cuidar- california,early head start,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,5231629,2325 s california ave,,,,,,,,,,,,,,66
42,0.9516487717628479,634,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave ,,5231629,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,el hogar del nino/cuidar - el hogar del nino/cuidar- california,early head start,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,5231629,2325 s california ave,,,,,,,,,,,,,,66
43,0.9516487717628479,635,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Bernard Gentry,2326 S Dearborn St ,,8428557,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,henry booth house - bernard gentry,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,8428557,2326 s dearborn st,,,,,,,,,,,,,,635
43,0.9516487717628479,636,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Bernard Gentry,2326 S Dearborn St ,,8428557,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,henry booth house - bernard gentry,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,8428557,2326 s dearborn st,,,,,,,,,,,,,,635
44,0.9516488,637,CPS_Early_Childhood_Portal_scrape.csv, Chicago State University - Kenyatta's Day Care,2334 E 75th ,,2213777,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,chicago state university - kenyatta's day care,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,2213777,2334 e 75th,,,,,,,,,,,,,,70
1083,,638,CPS_Early_Childhood_Portal_scrape.csv, Cardenas,2345 S. Millard ,,5341465,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.9516488,639,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Hillard House / Henry Booth,2401 S Wabash Ave ,,7919710,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,henry booth house - hillard house / henry booth,child care,,cps_early_childhood_portal_scrape.csv,,extended day,,,,,,,,,7919710,2401 s wabash ave,,,,,,,,,,,,,,71
46,0.9474452223096576,640,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Our Lady of Tepeyac,2414 S Albany Ave ,,2775888,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,60623,catholic charities of the archdiocese of chicago - our lady of tepeyac,child care,,cps_early_childhood_portal_scrape.csv,petra gutierrez,half day/full day,,yes,south lawndale,,,,petra gutierrez,,2775888,2414 s albany,laura rios,yes,,,www.catholiccharities.net,catholic charities of the archdiocese of chicago,,,,no,,,"2617sa(school age (sa)), 4382ps(hs collaboration with childc",1184
